"Dist Code","Year","State Code","State Name","Dist Name","JANUARY RAINFALL (Millimeters)","FEBRUARY RAINFALL (Millimeters)","MARCH RAINFALL (Millimeters)","APRIL RAINFALL (Millimeters)","MAY RAINFALL (Millimeters)","JUNE RAINFALL (Millimeters)","JULY RAINFALL (Millimeters)","AUGUST RAINFALL (Millimeters)","SEPTEMBER RAINFALL (Millimeters)","OCTOBER RAINFALL (Millimeters)","NOVEMBER RAINFALL (Millimeters)","DECEMBER RAINFALL (Millimeters)","ANNUAL RAINFALL (Millimeters)"
"706","1991","8","Orissa","Kalahandi","4.4","0.0","2.1","16.1","19.3","138.9","674.0","491.3","125.4","61.9","34.3","1.2","1568.9"
"706","1992","8","Orissa","Kalahandi","2.1","2.4","0.8","24.4","26.2","236.8","484.2","552.0","149.9","15.6","1.3","0.0","1495.7"
"706","1993","8","Orissa","Kalahandi","0.0","0.0","5.5","31.5","58.2","259.3","513.4","335.3","255.6","94.9","0.0","0.0","1553.7"
"706","1994","8","Orissa","Kalahandi","0.6","12.9","1.7","22.8","40.8","350.1","562.6","643.8","374.5","30.4","5.1","0.0","2045.3"
"706","1995","8","Orissa","Kalahandi","60.1","3.2","4.6","19.0","183.7","126.1","474.2","384.6","194.2","83.9","59.0","0.0","1592.6"
"706","1996","8","Orissa","Kalahandi","3.6","2.3","17.8","34.4","9.9","98.0","365.2","376.4","110.8","23.7","3.2","0.0","1045.3"
"706","1997","8","Orissa","Kalahandi","18.0","0.0","21.4","49.6","16.6","149.0","411.9","595.2","233.7","25.6","26.4","75.0","1622.4"
"706","1998","8","Orissa","Kalahandi","4.3","34.8","38.8","28.9","39.8","174.6","365.9","142.4","160.2","92.9","43.2","0.0","1125.8"
"706","1999","8","Orissa","Kalahandi","0.0","0.6","5.6","0.0","102.6","253.1","319.6","304.1","174.0","49.3","0.9","0.0","1209.8"
"706","2000","8","Orissa","Kalahandi","0.0","50.2","0.6","0.2","42.4","204.2","442.9","371.7","174.4","5.2","0.0","0.0","1291.8"
"706","2001","8","Orissa","Kalahandi","0.0","0.0","0.4","27.2","45.5","577.3","1010.8","562.2","105.7","37.0","0.0","0.0","2366.1"
"706","2002","8","Orissa","Kalahandi","0.0","0.0","2.2","16.5","67.0","175.7","124.0","371.2","111.8","12.9","0.0","0.0","881.3"
"706","2003","8","Orissa","Kalahandi","0.0","2.8","11.2","7.8","1.9","113.5","496.8","786.2","494.7","181.0","0.0","37.4","2133.3"
"706","2004","8","Orissa","Kalahandi","12.3","5.1","5.1","28.9","23.8","451.5","412.0","503.8","166.1","134.9","0.0","0.0","1743.5"
"706","2005","8","Orissa","Kalahandi","39.3","6.4","1.2","3.9","19.9","226.5","356.5","231.1","463.1","50.2","0.0","0.0","1398.1"
"706","2006","8","Orissa","Kalahandi","0.0","0.0","35.2","16.8","78.6","154.8","816.6","819.8","305.0","9.6","7.9","0.0","2244.3"
"706","2007","8","Orissa","Kalahandi","0.0","0.0","0.0","0.4","52.2","410.0","229.4","638.2","338.2","83.9","0.0","0.0","1752.3"
"706","2008","8","Orissa","Kalahandi","21.7","2.5","2.6","1.5","0.0","348.9","304.2","733.7","455.4","14.9","0.0","0.0","1885.4"
"706","2009","8","Orissa","Kalahandi","0.0","0.0","1.5","0.0","4.8","99.4","881.1","362.4","120.7","48.2","0.0","0.0","1518.1"
"706","2010","8","Orissa","Kalahandi","4.3","0.0","0.0","9.6","99.5","98.3","449.0","378.9","291.1","170.7","10.0","29.8","1541.2"
"706","2011","8","Orissa","Kalahandi","0.0","15.3","0.0","44.3","41.8","182.2","148.7","412.1","324.4","5.2","0.0","0.0","1174.0"
"706","2012","8","Orissa","Kalahandi","22.9","4.5","3.7","16.0","6.8","203.2","350.0","330.7","285.3","50.2","21.3","0.0","1294.6"
"706","2013","8","Orissa","Kalahandi","11.7","6.6","0.0","31.4","41.1","505.9","347.0","247.0","162.2","224.8","0.0","0.0","1577.7"
"706","2014","8","Orissa","Kalahandi","0.0","8.6","10.4","2.5","183.4","61.9","564.6","354.4","318.3","34.3","0.9","0.0","1539.3"
"706","2015","8","Orissa","Kalahandi","16.5","0.0","6.4","57.4","31.9","226.7","250.5","234.2","345.3","3.3","0.6","8.3","1181.1"
"707","1966","8","Orissa","Keonjhar","50.8","12.8","0.0","53.0","47.7","264.9","217.1","171.8","160.1","75.1","32.4","1.7","1087.4"
"707","1967","8","Orissa","Keonjhar","81.7","0.0","44.4","55.0","56.1","142.8","234.8","251.0","352.4","12.0","2.9","3.5","1236.7"
"707","1968","8","Orissa","Keonjhar","17.6","18.4","10.0","18.8","48.0","226.6","339.8","336.1","162.0","16.0","1.2","0.0","1194.4"
"707","1969","8","Orissa","Keonjhar","0.0","0.0","0.0","30.3","134.3","127.1","182.3","365.0","208.0","8.0","30.0","3.0","1088.0"
"707","1990","8","Orissa","Keonjhar","0.0","18.2","110.9","84.4","121.5","301.6","260.5","345.4","336.8","195.7","94.2","0.0","1869.2"
"707","1991","8","Orissa","Keonjhar","17.8","4.8","16.4","32.4","53.0","185.2","365.5","456.6","156.1","124.4","17.6","1.8","1431.6"
"707","1992","8","Orissa","Keonjhar","0.0","11.5","0.0","8.9","113.4","179.0","244.8","288.6","173.2","34.6","0.0","0.0","1054.0"
"707","1993","8","Orissa","Keonjhar","0.0","14.5","0.0","9.4","85.4","217.8","316.4","302.9","184.7","40.6","1.7","0.0","1173.1"
"707","1994","8","Orissa","Keonjhar","0.0","17.5","0.0","9.9","57.3","256.6","387.9","317.1","196.1","46.5","3.3","0.0","1292.2"
"707","1995","8","Orissa","Keonjhar","33.1","11.8","0.0","4.8","197.9","85.2","182.3","266.4","203.2","102.8","0.0","0.2","1087.7"
"707","1996","8","Orissa","Keonjhar","1.6","0.7","0.2","11.2","34.2","257.2","202.5","302.6","91.1","25.3","1.2","0.0","927.8"
"707","1997","8","Orissa","Keonjhar","3.3","1.1","28.5","112.4","55.9","251.6","212.6","375.8","233.4","73.7","35.1","62.6","1446.0"
"707","1998","8","Orissa","Keonjhar","68.4","2.5","12.5","63.1","44.9","167.3","180.0","148.0","271.4","137.7","46.2","0.0","1142.0"
"707","1999","8","Orissa","Keonjhar","0.0","0.0","0.0","1.4","171.2","242.0","184.8","371.5","238.0","380.0","6.0","0.0","1594.9"
"707","2000","8","Orissa","Keonjhar","5.6","24.7","0.7","50.9","127.9","227.1","252.1","196.0","235.0","38.0","3.3","0.0","1161.3"
"707","2001","8","Orissa","Keonjhar","0.7","0.0","72.8","42.3","92.0","209.7","419.7","337.1","108.6","101.7","5.3","0.0","1389.9"
"707","2002","8","Orissa","Keonjhar","20.6","0.4","12.7","29.1","40.0","156.3","191.7","261.1","210.1","25.9","4.0","0.0","951.9"
"707","2003","8","Orissa","Keonjhar","0.0","25.7","37.5","41.0","66.5","205.3","314.7","208.1","160.7","297.2","16.7","11.9","1385.3"
"707","2004","8","Orissa","Keonjhar","1.0","4.5","1.8","61.0","33.1","177.3","260.0","317.1","135.8","101.7","0.0","0.0","1093.3"
"707","2005","8","Orissa","Keonjhar","15.0","1.5","25.9","39.7","88.7","342.0","443.9","157.0","249.3","252.3","0.4","2.9","1618.6"
"707","2006","8","Orissa","Keonjhar","0.0","0.0","10.2","28.7","161.9","188.2","300.9","510.1","282.6","43.0","25.6","0.0","1551.2"
"707","2007","8","Orissa","Keonjhar","3.1","90.1","25.1","42.4","88.9","288.4","454.9","436.8","396.6","27.5","66.6","0.0","1920.4"
"707","2008","8","Orissa","Keonjhar","60.3","0.6","2.8","23.9","70.1","545.4","332.4","268.0","332.7","10.1","1.5","0.0","1647.8"
"707","2009","8","Orissa","Keonjhar","0.2","0.0","6.4","2.0","145.4","84.4","461.2","307.9","151.3","162.9","0.0","0.0","1321.7"
"707","2010","8","Orissa","Keonjhar","0.0","0.0","15.8","26.3","124.0","164.6","271.3","235.5","228.4","103.0","7.8","36.7","1213.4"
"707","2011","8","Orissa","Keonjhar","0.0","29.8","12.0","87.8","163.1","358.8","264.5","385.1","567.0","41.6","0.0","0.0","1909.7"
"707","2012","8","Orissa","Keonjhar","109.9","3.4","0.0","49.7","31.5","160.6","233.3","382.2","275.5","78.1","50.0","3.5","1377.7"
"707","2013","8","Orissa","Keonjhar","10.7","9.9","4.6","49.5","101.1","261.5","376.8","262.8","236.0","381.9","0.1","0.0","1694.9"
"707","2014","8","Orissa","Keonjhar","0.0","34.5","33.9","22.6","62.2","137.7","450.4","346.2","146.2","102.1","0.0","0.5","1336.3"
"707","2015","8","Orissa","Keonjhar","12.0","15.2","12.0","62.0","54.3","219.4","327.8","167.7","115.5","34.5","0.0","28.6","1049.0"
"708","1966","8","Orissa","Koraput","22.6","0.0","4.9","59.3","45.7","221.5","454.4","220.4","244.3","72.8","62.9","3.3","1412.1"
"708","1967","8","Orissa","Koraput","0.0","0.0","85.0","0.0","28.3","333.5","331.2","332.8","192.4","2.3","0.6","37.5","1343.6"
"708","1968","8","Orissa","Koraput","36.5","6.8","22.0","65.6","68.6","171.8","219.9","256.5","438.3","0.0","30.8","0.0","1316.8"
"708","1969","8","Orissa","Koraput","0.0","0.0","3.6","26.1","85.7","189.0","723.7","304.7","254.8","76.0","71.0","28.3","1762.9"
"708","1970","8","Orissa","Koraput","0.0","110.2","0.0","56.1","120.7","187.6","435.0","511.4","141.4","18.7","0.0","0.0","1581.1"
"708","1971","8","Orissa","Koraput","1.0","18.0","0.0","107.0","103.7","304.4","225.9","334.1","175.4","190.3","0.0","0.0","1459.9"
"708","1972","8","Orissa","Koraput","0.0","0.0","2.6","23.4","27.7","120.0","471.6","232.2","383.5","66.1","42.8","0.0","1369.9"
"708","1973","8","Orissa","Koraput","0.0","0.0","39.8","20.6","46.1","105.4","389.6","299.7","187.8","144.5","3.4","0.0","1236.8"
"708","1974","8","Orissa","Koraput","0.0","0.0","8.7","56.1","93.3","241.4","134.0","423.0","163.5","90.7","0.0","0.0","1210.7"
"708","1975","8","Orissa","Koraput","0.2","1.2","16.8","16.0","17.5","335.0","193.1","318.7","219.7","0.0","10.0","0.0","1128.2"
"708","1976","8","Orissa","Koraput","0.0","0.0","2.9","51.5","29.2","24.9","256.8","402.1","86.6","36.6","14.7","0.0","905.3"
"708","1977","8","Orissa","Koraput","0.0","9.1","0.0","130.9","110.0","115.4","334.7","328.4","248.3","0.0","146.2","0.0","1423.0"
"708","1978","8","Orissa","Koraput","3.0","54.0","10.0","48.8","7.0","217.2","346.4","679.3","247.1","0.0","0.0","1.0","1613.8"
"708","1979","8","Orissa","Koraput","0.0","22.5","0.0","1.5","28.3","369.0","198.1","291.0","264.6","73.8","0.0","0.0","1248.8"
"708","1980","8","Orissa","Koraput","0.0","0.0","0.0","0.0","0.0","0.0","327.3","176.4","0.0","0.0","0.0","0.0","503.7"
"708","1981","8","Orissa","Koraput","0.0","0.0","24.2","8.4","12.0","0.0","188.2","281.2","141.8","4.2","0.0","0.0","660.0"
"708","1982","8","Orissa","Koraput","0.0","0.5","19.0","106.8","61.7","66.3","219.7","381.4","158.7","63.5","1.0","0.0","1078.6"
"708","1983","8","Orissa","Koraput","0.0","9.4","3.0","28.2","57.8","306.5","298.0","392.2","279.3","202.2","10.0","10.1","1596.8"
"708","1984","8","Orissa","Koraput","2.9","18.5","0.4","125.2","74.3","228.0","488.0","651.3","117.6","71.4","0.0","0.0","1777.5"
"708","1985","8","Orissa","Koraput","37.7","0.0","1.7","11.1","79.3","244.2","330.8","279.6","264.9","127.7","3.8","0.0","1380.7"
"708","1986","8","Orissa","Koraput","22.8","65.1","5.5","32.3","47.2","170.2","345.4","533.1","195.1","141.5","41.5","1.4","1601.1"
"708","1987","8","Orissa","Koraput","17.8","0.0","27.1","52.8","125.4","152.3","377.1","313.8","185.8","151.5","175.5","1.3","1580.2"
"708","1988","8","Orissa","Koraput","0.0","10.8","20.9","40.8","88.8","175.0","384.6","303.7","261.1","80.4","0.0","0.0","1366.0"
"708","1989","8","Orissa","Koraput","0.0","0.0","30.2","11.2","37.3","224.2","301.7","384.8","204.4","35.0","0.0","0.0","1228.7"
"708","1990","8","Orissa","Koraput","0.4","43.7","62.6","27.8","296.3","194.4","309.2","430.6","245.4","305.0","48.6","2.9","1966.9"
"708","1991","8","Orissa","Koraput","3.9","0.0","7.2","24.9","46.4","151.2","483.9","310.0","204.2","93.4","31.6","0.1","1356.8"
"708","1992","8","Orissa","Koraput","2.8","7.0","3.3","17.0","46.1","175.1","443.5","415.5","222.8","52.7","21.9","0.0","1407.7"
"708","1993","8","Orissa","Koraput","0.0","0.0","1.4","16.8","32.5","176.6","377.6","272.6","304.9","107.3","2.8","0.0","1292.5"
"708","1994","8","Orissa","Koraput","0.4","9.4","3.9","40.4","52.4","175.9","436.2","329.6","376.6","71.8","11.1","0.0","1507.7"
"708","1995","8","Orissa","Koraput","7.8","0.0","1.8","8.0","253.9","72.7","448.1","349.2","209.6","129.7","23.3","0.0","1504.1"
"708","1996","8","Orissa","Koraput","0.1","0.0","0.0","19.3","24.1","126.0","411.6","398.2","199.4","45.7","5.2","0.0","1229.6"
"708","1997","8","Orissa","Koraput","11.2","0.0","49.4","64.4","32.1","142.2","321.0","294.2","242.7","51.2","58.5","27.8","1294.7"
"708","1998","8","Orissa","Koraput","0.0","7.2","20.7","29.2","47.9","161.5","355.3","214.2","163.7","147.4","131.7","0.0","1278.8"
"708","1999","8","Orissa","Koraput","0.0","0.0","0.0","3.7","187.3","325.4","229.2","411.4","243.7","79.0","7.1","0.0","1486.8"
"708","2000","8","Orissa","Koraput","0.0","22.6","0.0","14.8","77.6","312.2","302.5","409.9","187.2","29.4","1.1","2.1","1359.4"
"708","2001","8","Orissa","Koraput","0.0","0.0","12.3","50.1","89.9","304.1","555.8","379.4","147.5","69.3","21.7","0.0","1630.1"
"708","2002","8","Orissa","Koraput","10.3","0.0","0.0","15.0","25.3","194.7","208.9","350.8","117.4","90.1","0.0","0.0","1012.5"
"708","2003","8","Orissa","Koraput","0.0","0.0","30.8","41.8","0.0","68.4","411.6","444.2","190.7","186.2","0.0","53.2","1426.9"
"708","2004","8","Orissa","Koraput","20.7","0.0","3.8","24.3","48.3","329.7","331.5","329.4","158.0","144.0","12.1","0.0","1401.8"
"708","2005","8","Orissa","Koraput","5.4","0.0","0.0","6.3","17.1","195.0","268.3","249.2","385.4","188.7","29.6","0.0","1345.0"
"708","2006","8","Orissa","Koraput","0.0","0.0","19.0","85.0","114.0","183.5","488.9","654.9","346.6","48.9","11.6","0.0","1952.4"
"708","2007","8","Orissa","Koraput","0.0","0.0","0.0","31.1","37.5","847.3","281.7","520.0","441.5","189.3","2.7","0.0","2351.1"
"708","2008","8","Orissa","Koraput","0.0","0.6","44.0","18.4","17.6","197.6","229.4","427.3","313.0","48.3","2.6","0.0","1298.8"
"708","2009","8","Orissa","Koraput","0.0","0.0","2.7","3.4","53.8","100.2","491.8","318.8","142.3","150.7","0.0","0.0","1263.7"
"708","2010","8","Orissa","Koraput","0.0","0.0","0.0","0.0","70.0","102.6","390.1","326.4","383.6","148.2","82.2","30.2","1533.3"
"708","2011","8","Orissa","Koraput","3.7","5.3","1.5","72.5","51.8","146.8","224.2","308.3","364.8","12.3","0.0","6.7","1197.9"
"708","2012","8","Orissa","Koraput","28.8","3.5","3.8","69.2","28.1","98.4","381.2","562.5","259.2","28.1","102.5","0.0","1565.3"
"708","2013","8","Orissa","Koraput","0.0","13.9","0.9","98.4","10.5","478.4","349.1","322.5","151.1","207.1","8.7","0.0","1640.6"
"708","2014","8","Orissa","Koraput","0.0","6.1","43.4","9.9","111.9","139.5","592.3","427.7","256.7","209.2","4.3","4.6","1805.6"
"708","2015","8","Orissa","Koraput","3.7","0.8","19.6","82.1","59.7","323.7","104.7","318.1","568.2","36.3","15.0","4.2","1536.1"
"709","1966","8","Orissa","Mayurbhanja","51.5","0.4","1.4","26.4","72.1","408.0","260.6","271.7","173.4","84.0","65.0","1.2","1415.7"
"709","1967","8","Orissa","Mayurbhanja","68.2","0.0","63.9","89.5","44.6","161.5","285.8","334.1","645.6","25.3","11.8","23.5","1753.8"
"709","1968","8","Orissa","Mayurbhanja","5.6","20.8","3.6","25.6","136.8","332.5","251.7","750.2","178.7","240.6","24.1","0.0","1970.2"
"709","1970","8","Orissa","Mayurbhanja","5.0","21.0","77.8","14.0","104.6","230.7","202.1","383.1","281.1","51.7","5.5","0.0","1376.6"
"709","1971","8","Orissa","Mayurbhanja","24.8","10.9","5.1","135.4","116.2","330.4","294.9","479.7","200.2","441.4","18.3","0.0","2057.2"
"709","1972","8","Orissa","Mayurbhanja","0.0","44.6","0.0","67.8","66.4","295.6","358.3","966.1","280.0","78.7","0.0","0.3","2157.8"
"709","1973","8","Orissa","Mayurbhanja","0.0","22.8","64.0","16.6","155.6","227.6","364.5","366.4","427.1","340.2","8.8","13.2","2006.8"
"709","1974","8","Orissa","Mayurbhanja","0.0","0.0","47.9","18.6","89.4","115.3","316.0","412.1","138.2","104.5","0.0","0.0","1242.0"
"709","1975","8","Orissa","Mayurbhanja","1.1","21.5","14.2","42.9","40.4","144.4","228.0","632.2","319.5","139.1","5.8","0.0","1588.9"
"709","1976","8","Orissa","Mayurbhanja","0.0","29.9","40.3","35.8","109.0","94.2","360.2","341.7","213.4","60.1","10.6","4.8","1299.9"
"709","1977","8","Orissa","Mayurbhanja","11.6","0.0","22.8","93.0","255.8","228.9","369.8","482.8","137.8","174.7","69.5","21.0","1867.6"
"709","1978","8","Orissa","Mayurbhanja","2.5","49.7","71.9","39.5","99.8","223.8","348.2","440.6","312.3","126.2","0.1","9.9","1724.6"
"709","1979","8","Orissa","Mayurbhanja","13.3","6.9","13.6","54.9","15.6","224.7","242.7","280.0","162.3","34.9","3.8","24.3","1076.9"
"709","1980","8","Orissa","Mayurbhanja","13.8","14.8","78.7","29.1","78.0","371.3","376.5","135.8","278.6","46.6","1.5","0.2","1424.7"
"709","1981","8","Orissa","Mayurbhanja","8.6","46.8","51.3","123.3","169.6","381.8","265.6","338.0","280.9","28.0","0.0","29.8","1723.6"
"709","1982","8","Orissa","Mayurbhanja","4.6","54.8","109.3","98.3","45.1","292.8","179.8","387.9","95.0","21.3","9.7","0.1","1298.5"
"709","1983","8","Orissa","Mayurbhanja","4.7","91.0","49.6","56.0","195.3","148.6","151.8","425.7","424.5","93.3","0.7","5.1","1646.1"
"709","1984","8","Orissa","Mayurbhanja","10.3","6.9","35.5","22.2","78.9","415.8","328.5","406.9","148.4","65.8","0.0","0.0","1519.3"
"709","1985","8","Orissa","Mayurbhanja","27.7","22.8","1.0","45.1","86.5","241.6","256.4","493.8","362.3","253.0","0.0","0.0","1790.1"
"709","1986","8","Orissa","Mayurbhanja","25.0","23.1","13.7","58.4","93.6","179.2","312.8","197.8","272.3","191.5","80.8","11.1","1459.2"
"709","1987","8","Orissa","Mayurbhanja","2.2","9.8","18.3","31.1","75.8","141.1","454.8","183.3","180.1","40.0","63.3","3.5","1203.3"
"709","1988","8","Orissa","Mayurbhanja","0.0","58.9","42.4","98.7","55.7","445.2","276.2","290.2","245.8","74.8","8.7","0.0","1596.6"
"709","1989","8","Orissa","Mayurbhanja","0.1","0.6","14.6","4.8","176.8","384.7","252.5","435.3","182.5","53.5","0.0","0.4","1505.7"
"709","1990","8","Orissa","Mayurbhanja","0.0","55.9","106.7","65.7","140.2","328.4","337.5","337.4","372.0","201.0","46.2","2.9","1993.9"
"709","1991","8","Orissa","Mayurbhanja","25.7","0.0","40.4","39.3","71.3","152.9","299.2","402.8","179.8","91.4","10.9","5.0","1318.7"
"709","1992","8","Orissa","Mayurbhanja","1.3","6.6","0.5","15.2","73.9","217.6","282.0","268.5","151.5","53.9","0.0","0.0","1071.0"
"709","1993","8","Orissa","Mayurbhanja","0.0","0.0","19.9","105.6","92.8","300.8","263.0","363.7","270.2","51.0","1.2","0.0","1468.2"
"709","1994","8","Orissa","Mayurbhanja","5.2","48.1","0.5","59.9","77.5","375.1","477.4","334.3","245.0","42.7","5.4","0.0","1671.1"
"709","1995","8","Orissa","Mayurbhanja","38.9","8.1","20.9","7.1","229.3","121.4","203.6","354.2","290.7","110.3","169.8","2.0","1556.3"
"709","1996","8","Orissa","Mayurbhanja","14.9","10.1","2.8","24.4","35.9","343.5","268.2","362.0","63.2","58.8","1.6","0.0","1185.4"
"709","1997","8","Orissa","Mayurbhanja","18.4","4.6","50.1","95.7","78.1","347.0","256.8","452.5","328.1","55.5","20.5","47.9","1755.2"
"709","1998","8","Orissa","Mayurbhanja","88.2","16.8","72.5","46.2","91.4","121.8","211.9","156.8","258.5","120.7","60.7","0.0","1245.5"
"709","1999","8","Orissa","Mayurbhanja","0.0","0.0","0.1","7.7","182.5","239.0","278.2","347.5","324.7","276.5","14.3","0.0","1670.5"
"709","2000","8","Orissa","Mayurbhanja","1.0","40.5","3.0","47.5","120.5","289.7","256.7","198.8","293.9","33.0","3.0","0.0","1287.6"
"709","2001","8","Orissa","Mayurbhanja","0.2","2.5","67.5","56.2","117.4","318.9","504.6","334.4","131.2","179.7","7.7","0.0","1720.3"
"709","2002","8","Orissa","Mayurbhanja","22.1","0.3","30.6","37.8","73.2","193.2","117.4","294.0","311.4","55.2","18.8","0.0","1154.0"
"709","2003","8","Orissa","Mayurbhanja","0.0","20.1","47.4","36.8","69.8","257.0","279.9","214.9","147.3","311.5","17.5","11.2","1413.4"
"709","2004","8","Orissa","Mayurbhanja","0.0","3.8","9.6","75.2","49.8","208.4","213.3","393.7","185.2","155.2","0.0","0.0","1294.2"
"709","2005","8","Orissa","Mayurbhanja","13.8","9.6","74.3","45.7","87.8","249.6","363.9","199.2","318.4","300.9","1.0","6.3","1670.5"
"709","2006","8","Orissa","Mayurbhanja","0.4","0.0","18.0","10.3","181.4","261.7","400.6","565.8","335.9","23.8","23.4","0.0","1821.3"
"709","2007","8","Orissa","Mayurbhanja","5.8","59.1","26.4","48.6","95.7","243.0","554.2","441.0","465.8","29.2","57.6","0.0","2026.4"
"709","2008","8","Orissa","Mayurbhanja","51.7","0.9","25.4","42.3","97.2","666.8","295.1","278.8","281.0","20.2","3.6","0.0","1763.0"
"709","2009","8","Orissa","Mayurbhanja","0.0","0.0","12.7","0.8","193.5","95.1","403.1","250.1","276.9","172.8","0.0","0.0","1405.0"
"709","2010","8","Orissa","Mayurbhanja","0.0","0.5","9.5","18.0","128.4","134.3","189.0","158.2","236.7","85.5","7.8","27.7","995.6"
"709","2011","8","Orissa","Mayurbhanja","3.3","11.1","23.3","108.8","137.5","417.7","130.5","369.7","449.8","17.7","0.0","0.0","1669.4"
"709","2012","8","Orissa","Mayurbhanja","70.1","17.3","0.0","78.5","49.9","157.7","272.5","331.2","264.6","65.5","26.2","18.8","1352.3"
"709","2013","8","Orissa","Mayurbhanja","1.9","9.7","4.2","88.0","200.3","216.6","454.5","365.5","308.4","624.8","0.0","0.0","2273.9"
"709","2014","8","Orissa","Mayurbhanja","0.0","44.1","35.2","30.8","152.3","170.3","451.7","431.6","237.4","107.7","0.0","0.3","1661.4"
"709","2015","8","Orissa","Mayurbhanja","20.0","2.3","25.7","122.6","67.7","249.3","480.0","207.2","118.4","21.9","0.0","27.3","1342.4"
"710","1966","8","Orissa","Phulbani ( Kandhamal )","32.1","0.0","0.0","11.8","13.4","295.8","406.1","120.1","128.4","37.4","47.2","9.6","1101.8"
"710","1967","8","Orissa","Phulbani ( Kandhamal )","59.0","0.0","70.6","23.9","43.4","250.9","217.9","245.8","187.4","0.1","0.0","13.8","1112.8"
"710","1968","8","Orissa","Phulbani ( Kandhamal )","29.7","29.5","24.6","30.8","17.7","121.8","391.8","331.7","311.3","133.4","0.4","2.0","1424.6"
"710","1969","8","Orissa","Phulbani ( Kandhamal )","5.3","8.0","0.0","22.9","52.3","169.9","553.3","297.0","130.1","10.8","8.7","8.8","1267.0"
